"id","co2","temperature","humidity","pressure","smoke","sound","node","timestamp"
257,321,"68.84174302652266","95.6172165636463","528.1471621916148",False,False,8,"2024-09-30 17:12:36.645+00"
258,822,"-12.900389300965479","98.5141637802514","340.5771044290775",True,False,5,"2024-09-30 17:13:06.668+00"
259,769,"77.95520409103804","83.96532423281842","312.31233051703083",False,True,1,"2024-09-30 17:13:36.69+00"
260,81,"-34.70490097095593","82.1143603342431","356.1685357582995",True,False,6,"2024-09-30 17:14:06.715+00"
261,916,"6.313406415804145","50.205102331478635","796.0713628239307",True,False,6,"2024-09-30 17:14:36.739+00"
262,680,"82.42683431514187","1.5197554345887987","354.59622447659916",False,True,7,"2024-09-30 17:15:06.762+00"
263,688,"73.83159455928745","70.15975671790771","824.3116369425172",False,True,7,"2024-09-30 17:15:36.788+00"
264,290,"17.476370734174054","47.433820569363895","648.8988293303796",False,True,1,"2024-09-30 17:16:06.812+00"
265,605,"-7.286425116045592","17.92505944453793","322.708264122031",True,False,9,"2024-09-30 17:16:36.835+00"
266,332,"80.1222044033253","48.72529687876812","584.2729390742303",True,False,6,"2024-09-30 17:17:06.859+00"
267,420,"-25.449063282900827","44.817102255726304","690.2919842209947",True,True,5,"2024-09-30 17:17:36.884+00"
268,696,"20.40819467928288","56.350067528990856","1047.3736781138653",True,True,8,"2024-09-30 17:18:06.909+00"
269,832,"34.381554366722725","72.74714644505463","558.6773338378584",False,False,6,"2024-09-30 17:18:36.934+00"
270,10,"7.609757843511737","72.42537562420604","946.3963591278016",True,True,9,"2024-09-30 17:19:06.95+00"
271,156,"-22.759639957592746","60.23275397716734","994.7752383296267",False,True,9,"2024-09-30 17:19:36.974+00"
272,92,"40.174897134407786","74.65727386011692","428.301162324688",True,True,2,"2024-09-30 17:20:06.999+00"
273,507,"19.207470235698864","83.00435337223801","512.9086409190732",False,True,8,"2024-09-30 17:20:37.022+00"
274,784,"26.572317713106983","91.25866468580696","616.6823404360492",False,False,7,"2024-09-30 17:21:07.046+00"
275,163,"-14.451010862996569","70.78403212889191","1033.1645922855887",True,False,2,"2024-09-30 17:21:37.072+00"
276,189,"76.45294510894882","82.29280802181609","430.9100230016377",False,True,5,"2024-09-30 17:22:07.096+00"
277,832,"14.96144538265743","40.61723684085634","758.5133097311623",True,False,2,"2024-09-30 17:22:37.111+00"
278,977,"68.12801494264818","94.91048883517274","451.51692627533765",True,True,2,"2024-09-30 17:23:07.13+00"
279,312,"21.889753721375676","79.4007537735251","1054.7235742308867",True,True,2,"2024-09-30 17:23:37.154+00"
280,350,"37.124892078546665","5.002841662854518","660.7552417733534",False,False,3,"2024-09-30 17:24:07.18+00"
281,723,"-6.727200736961805","16.46345680630108","516.6748208340175",False,False,7,"2024-09-30 17:24:37.187+00"
282,614,"-17.53106838346737","95.2387364796727","711.3220566250111",False,False,1,"2024-09-30 17:25:07.211+00"
283,518,"41.23158149412693","17.59862950857858","784.5845283018311",True,True,7,"2024-09-30 17:25:37.235+00"
284,1018,"81.05466050143404","67.32048565159549","386.66273442232574",True,False,8,"2024-09-30 17:26:07.26+00"
285,165,"2.183631418346465","13.511161396139482","304.7585924957902",False,False,8,"2024-09-30 17:26:37.285+00"
286,629,"33.17675470703571","75.40642960647823","1098.4314604316828",True,False,8,"2024-09-30 17:27:07.31+00"
287,891,"57.84169201818213","70.17020754644388","1056.3705957645313",True,False,7,"2024-09-30 17:27:37.334+00"
288,955,"69.79942514242141","83.60869698868632","762.5867496481918",True,True,7,"2024-09-30 17:28:07.357+00"
289,484,"65.43825308248275","41.16106962597248","958.9990065640384",True,False,5,"2024-09-30 17:28:37.381+00"
290,626,"-3.9052247574166046","33.482235708241205","971.4424887766316",False,True,9,"2024-09-30 17:29:07.406+00"
291,480,"72.11982970316575","18.67005463593021","357.1804851654816",False,False,4,"2024-09-30 17:29:37.431+00"
292,47,"34.90265041894678","83.73574339312017","426.4108088918214",False,False,7,"2024-09-30 17:30:07.455+00"
293,702,"48.766421159367255","89.5635246870531","834.7849829628965",False,False,7,"2024-09-30 17:30:37.47+00"
294,620,"69.62394966340392","51.598811132467915","892.5290916326464",False,False,4,"2024-09-30 17:31:07.495+00"
295,525,"10.633960356005034","8.244156176701377","717.1706169239783",True,False,6,"2024-09-30 17:31:37.519+00"
296,171,"45.80741510429287","60.01331940954295","619.8725045694571",False,False,7,"2024-09-30 17:32:07.542+00"
297,392,"-23.87543108274339","77.92938371649679","745.5346498295046",True,True,7,"2024-09-30 17:32:37.566+00"
298,702,"59.16530054527176","78.79831405009163","883.6937637626653",False,True,5,"2024-09-30 17:33:07.59+00"
299,442,"-16.79438897903606","78.48970339697149","1077.6003002132302",False,True,2,"2024-09-30 17:33:37.61+00"
300,464,"26.477684989765507","23.97019571116894","548.0294205810598",False,True,5,"2024-09-30 17:34:07.636+00"
301,523,"-36.36422180405784","32.66337915451667","417.02494085612204",False,False,1,"2024-09-30 17:34:37.65+00"
302,686,"-1.4551378785139448","49.63578704178251","1099.7223667924889",False,True,2,"2024-09-30 17:35:07.67+00"
303,950,"56.984941199459655","63.4336058711902","547.2634478882553",True,False,7,"2024-09-30 17:35:37.695+00"
304,945,"46.477665977203515","71.23105432005212","1079.789256599352",True,True,7,"2024-09-30 17:36:07.711+00"
305,497,"45.991121485642054","34.7543785652396","947.3254351879401",True,True,6,"2024-09-30 17:36:37.735+00"
306,89,"79.16083542919345","37.54550825512772","488.453641663539",False,True,7,"2024-09-30 17:37:07.758+00"
307,175,"-31.242415717545647","28.80619111077214","343.7231383009213",False,False,3,"2024-09-30 17:37:37.762+00"
308,800,"-7.026521174261134","89.84238422740589","468.1593491569263",False,False,6,"2024-09-30 17:38:07.767+00"
309,462,"83.73720387866022","68.58047402371545","589.3456512801283",True,True,3,"2024-09-30 17:38:37.792+00"
310,658,"18.68654866139422","28.869361685327497","1091.2067223235422",True,False,3,"2024-09-30 17:39:07.815+00"
311,420,"3.3652319724686066","77.49395331056192","625.0812495758141",True,True,5,"2024-09-30 17:39:37.841+00"
312,394,"39.2575584657676","44.32860246564869","974.4365710696544",True,True,6,"2024-09-30 17:40:07.865+00"
313,426,"72.4428525133658","24.854823361258372","871.1802896808049",True,True,2,"2024-09-30 17:40:37.89+00"
314,616,"39.892860557764735","1.5562799884334622","411.28211169467176",True,True,2,"2024-09-30 17:41:07.913+00"
315,750,"46.63846656335389","77.49886273765823","744.2891095389766",True,True,5,"2024-09-30 17:41:37.938+00"
316,260,"71.94563184769393","10.600516173225905","818.806395080211",False,True,2,"2024-09-30 17:42:07.962+00"
317,551,"38.7091859929337","85.82825602202291","1095.7708851195976",True,True,3,"2024-09-30 17:42:37.986+00"
318,952,"18.87714985466677","13.714381576610158","824.2157921902734",False,False,3,"2024-09-30 17:43:08.011+00"
319,272,"80.36126144854437","35.2316606946945","836.4610701394604",True,True,7,"2024-09-30 17:43:38.036+00"
320,545,"60.70829076221305","95.86087108783023","865.5823289821919",True,False,3,"2024-09-30 17:44:08.06+00"
321,833,"2.6284512508864353","38.80300393780865","356.14177209683044",False,False,4,"2024-09-30 17:44:38.084+00"
322,840,"69.68666307518532","35.2027941931182","1067.546301755463",True,True,2,"2024-09-30 17:45:08.108+00"
323,1022,"82.56758063695938","64.89893956793705","878.2222644065996",False,False,8,"2024-09-30 17:45:38.132+00"
324,292,"64.24434094009288","50.7909788976908","362.3260753367827",True,True,7,"2024-09-30 17:46:08.156+00"
325,577,"79.06458161934083","24.36793284593113","890.4832308382604",True,True,8,"2024-09-30 17:46:38.18+00"
326,360,"35.15911990121499","46.18379725022945","968.7885499870084",True,True,8,"2024-09-30 17:47:08.203+00"
327,358,"66.43730108492447","22.763547026772812","444.74876445636653",False,True,2,"2024-09-30 17:47:38.229+00"
328,212,"-19.639154341858887","7.043505394747673","424.1211995524596",True,False,6,"2024-09-30 17:48:08.252+00"
329,921,"54.33335891533817","67.5986712026466","566.2841055679012",False,False,2,"2024-09-30 17:48:38.27+00"
330,970,"-5.4410072351589065","81.15889728092284","718.1536722200026",False,True,3,"2024-09-30 17:49:08.296+00"
331,821,"52.161927969755865","57.82631514267065","782.0138642694374",False,True,4,"2024-09-30 17:49:38.318+00"
332,986,"54.17899553213327","43.04830247004472","521.1800486133986",True,True,4,"2024-09-30 17:50:08.343+00"
333,6,"55.81219588944279","0.192281877369882","546.8723813894456",False,True,9,"2024-09-30 17:50:38.366+00"
334,551,"50.27747468119263","99.67829949325846","323.8737346339876",False,False,4,"2024-09-30 17:51:08.391+00"
335,159,"-22.587391045006918","21.352639182515176","671.9022162296988",False,True,7,"2024-09-30 17:51:38.415+00"
336,156,"52.09310027886083","57.22630070288599","815.6933351901271",False,True,1,"2024-09-30 17:52:08.439+00"
337,71,"-38.6007796062985","92.36294027936214","489.3417187875974",True,False,1,"2024-09-30 17:52:38.451+00"
338,28,"68.29765825277424","16.076707189597194","838.925776106183",False,True,8,"2024-09-30 17:53:08.475+00"
339,16,"18.187598902121188","15.881701212118049","816.6908264579447",True,False,3,"2024-09-30 17:53:38.493+00"
340,232,"74.84445521772737","23.17849297166297","535.7863050276421",False,True,7,"2024-09-30 17:54:08.51+00"
341,867,"-17.50728920798291","16.483412550492215","470.13856855334825",False,False,4,"2024-09-30 17:54:38.515+00"
342,798,"-39.61102484288292","47.12546765016539","999.2330222141234",True,True,9,"2024-09-30 17:55:08.54+00"
343,528,"43.81436576649321","67.11189170667889","837.0222731267174",True,True,8,"2024-09-30 17:55:38.56+00"
344,404,"80.3222492890944","63.332142740626374","801.7898518016261",False,True,4,"2024-09-30 17:56:08.584+00"
345,1022,"46.574586502719285","22.261458191025916","812.333218103334",False,True,8,"2024-09-30 17:56:38.609+00"
346,360,"48.3616215223382","36.17097969602456","1022.5322780583115",True,True,2,"2024-09-30 17:57:08.633+00"
347,620,"-22.041602567577748","43.48613996248672","1075.8768751573161",False,True,3,"2024-09-30 17:57:38.657+00"
348,813,"46.45986399253708","28.52145673024278","677.0925600781504",False,False,3,"2024-09-30 17:58:08.681+00"
349,327,"-35.245301938231044","8.488408372020873","888.3782983784789",True,True,2,"2024-09-30 17:58:38.704+00"
350,459,"41.6465284506655","68.51130102895067","998.3821716838567",True,True,9,"2024-09-30 17:59:08.721+00"
351,3,"-7.32637708385294","20.970254760447247","886.5350533127394",True,True,5,"2024-09-30 17:59:38.745+00"
352,7,"59.21728507959173","29.698044365138898","1085.2537618764068",False,False,6,"2024-09-30 18:00:08.77+00"
353,528,"69.79015811794285","24.07874285641376","429.03070010911773",False,True,2,"2024-09-30 18:00:38.793+00"
354,506,"24.372969833498132","27.12345980562805","447.79271257733717",False,False,4,"2024-09-30 18:01:08.817+00"
355,94,"40.248548213788354","23.802835451748706","442.2095020181015",True,True,8,"2024-09-30 18:01:38.842+00"
356,638,"-23.513067229506404","55.86358538752574","483.44341086174506",False,False,7,"2024-09-30 18:02:08.867+00"
357,447,"6.372093467713427","5.380835982765331","743.4071417402682",False,True,5,"2024-09-30 18:02:38.891+00"
358,302,"-36.445166907553","76.79657379316656","965.7293404776934",True,False,2,"2024-09-30 18:03:08.916+00"
359,646,"60.08909191193899","97.58715129976491","912.390419419051",True,True,7,"2024-09-30 18:03:38.941+00"
360,153,"19.371659192541202","45.634474376003475","1060.3082649536084",False,True,1,"2024-09-30 18:04:08.953+00"
361,320,"-2.750462909245151","38.554531284575866","801.6568714720547",True,False,6,"2024-09-30 18:04:38.976+00"
362,675,"39.34499723374199","41.150276464322054","953.5802938083533",False,True,2,"2024-09-30 18:05:09+00"
363,343,"69.05666046416232","36.386213813474136","913.4458803371059",True,False,5,"2024-09-30 18:05:39.024+00"
364,813,"81.98330078615186","72.4971597613596","1020.6154491245636",True,True,7,"2024-09-30 18:06:09.047+00"
365,434,"82.31143079547546","15.329559976886408","546.8872615156481",True,False,9,"2024-09-30 18:06:39.072+00"
366,510,"3.5025217858183737","13.322782736440363","1001.850376876661",False,False,2,"2024-09-30 18:07:09.095+00"
367,929,"20.477207540050564","74.79372232955409","417.4673919408093",True,False,2,"2024-09-30 18:07:39.12+00"
368,959,"-9.434038826565232","5.183229030193504","990.0859769643967",False,True,1,"2024-09-30 18:08:09.144+00"
369,192,"63.915854266525415","81.47067075507013","527.3066807505485",False,False,8,"2024-09-30 18:08:39.168+00"
370,593,"2.2895871478279872","33.24591628795965","1015.4437927394694",True,True,4,"2024-09-30 18:09:09.192+00"
371,398,"-8.954440262339705","60.9242651573676","628.3762743569496",True,True,8,"2024-09-30 18:09:39.215+00"
372,266,"80.23231874794355","81.55163994177015","617.4732459454937",False,False,1,"2024-09-30 18:10:09.241+00"
373,344,"13.888086074451394","86.00032200776468","746.2691533318136",False,False,6,"2024-09-30 18:10:39.264+00"
374,158,"35.67461039253554","23.271113954980226","552.6187843634492",True,True,2,"2024-09-30 18:11:09.28+00"
375,914,"39.498385137363286","51.59936856405183","419.81792473131",True,False,8,"2024-09-30 18:11:39.3+00"
376,519,"14.373189989874867","36.47460582704311","386.50533320953923",True,True,7,"2024-09-30 18:12:09.326+00"
377,836,"-6.82888029954578","5.2830174164886","598.5124654827614",False,True,5,"2024-09-30 18:12:39.34+00"
378,500,"49.40184576727373","35.19945815614023","376.1447866821115",True,True,3,"2024-09-30 18:13:09.36+00"
379,686,"30.779717654077288","78.9450400110205","610.396788173274",True,True,9,"2024-09-30 18:13:39.381+00"
380,424,"31.40052405649685","54.89006585595568","409.3288646116431",False,True,1,"2024-09-30 18:14:09.404+00"
381,262,"72.88681088624777","79.81839678012604","947.388829405792",True,True,4,"2024-09-30 18:14:39.43+00"
382,531,"20.346792129557542","88.5423793419005","814.6669617125763",False,True,7,"2024-09-30 18:15:09.452+00"
383,253,"61.889269623611966","28.053482256646987","312.8391814912083",True,False,5,"2024-09-30 18:15:39.477+00"
384,424,"15.67351845719007","85.44852448042788","1028.4517532708278",True,True,3,"2024-09-30 18:16:09.5+00"
385,502,"-11.748710168796187","36.16405841495369","405.7653682652692",True,True,1,"2024-09-30 18:16:39.525+00"
386,402,"41.23653789018692","85.7158672669073","671.4991613533073",False,False,5,"2024-09-30 18:17:09.549+00"
387,680,"-2.1544097593215668","39.48758256809948","1039.86127538094",True,False,4,"2024-09-30 18:17:39.572+00"
388,118,"76.34687564623653","27.49404559656048","609.8569672585068",False,True,6,"2024-09-30 18:18:09.596+00"
389,498,"-15.4185988419882","95.57699833145476","330.7171639736593",True,True,5,"2024-09-30 18:18:39.62+00"
390,286,"51.50525257641861","70.2664888972244","892.3413951100684",True,False,7,"2024-09-30 18:19:09.646+00"
391,380,"-29.108711554951505","86.93676702253133","918.534760617971",False,False,8,"2024-09-30 18:19:39.67+00"
392,602,"55.00085606182459","98.50308486453616","379.85154656978165",False,True,5,"2024-09-30 18:20:09.694+00"
393,341,"-2.2675272821185644","27.890078691302445","430.7382717593397",True,False,7,"2024-09-30 18:20:39.718+00"
394,228,"17.688766753053514","69.78224424704531","954.8610765714367",True,True,6,"2024-09-30 18:21:09.739+00"
395,51,"33.36962575583172","64.67004117443669","734.3489383132505",True,True,8,"2024-09-30 18:21:39.764+00"
396,974,"26.597218043839803","3.291874553228835","733.6359064247047",False,True,6,"2024-09-30 18:22:09.787+00"
397,477,"60.06401054362357","31.595884793884622","611.6041182455097",True,True,4,"2024-09-30 18:22:39.79+00"
398,980,"-37.85416459126755","41.70854816208409","664.8149587658247",False,True,6,"2024-09-30 18:23:09.814+00"
399,369,"33.03430739334583","37.053007958719064","548.6037748952602",False,True,1,"2024-09-30 18:23:39.822+00"
400,861,"-2.107515381421777","55.572331896408485","496.29144558148914",False,True,5,"2024-09-30 18:24:09.846+00"
401,663,"17.566975736907608","85.95305755349247","983.8992548041264",False,True,5,"2024-09-30 18:24:39.87+00"
402,921,"80.9303825405016","68.69347980784528","1067.6900557615852",True,True,3,"2024-09-30 18:25:09.895+00"
403,535,"47.849379508550896","64.3392223534374","743.7962958177271",True,True,1,"2024-09-30 18:25:39.919+00"
404,478,"55.00701265517725","71.34958522886292","891.6455065467787",True,True,2,"2024-09-30 18:26:09.94+00"
405,121,"30.98101937405616","47.26924849727367","979.7561831218707",True,False,4,"2024-09-30 18:26:39.965+00"
406,345,"29.61270512103121","28.17460972889507","807.5468439081744",False,True,4,"2024-09-30 18:27:09.988+00"
407,923,"-24.593919286904622","29.366930744075614","1088.9743480252794",False,False,8,"2024-09-30 18:27:40.007+00"
408,311,"42.50616519004481","85.90395742481776","384.0100683051395",True,True,5,"2024-09-30 18:28:10.03+00"
409,124,"55.84628991257944","6.904528059062742","783.9592275128252",False,False,6,"2024-09-30 18:28:40.055+00"
410,180,"42.77951433831987","62.30275760744954","755.3982404247133",True,True,3,"2024-09-30 18:29:10.079+00"
411,25,"65.35871375221994","79.60591438793274","1035.31293543072",False,True,8,"2024-09-30 18:29:40.104+00"
412,893,"56.179332789897984","15.979685794347409","433.2107763390695",True,False,3,"2024-09-30 18:30:10.128+00"
413,240,"-30.984214705927734","79.368101184336","590.6891362237637",False,True,7,"2024-09-30 18:30:40.153+00"
414,443,"77.99878154018525","32.92474500640452","987.4500744443925",False,True,7,"2024-09-30 18:31:10.177+00"
415,806,"-21.998393881614113","23.479721743544822","431.23075411975265",True,False,3,"2024-09-30 18:31:40.205+00"
416,22,"66.62627094050828","56.85820944261788","653.6723356646061",False,True,1,"2024-09-30 18:32:10.227+00"
417,786,"-36.65227820240962","12.77241570901786","1046.1972030371212",False,True,9,"2024-09-30 18:32:40.251+00"
418,226,"-8.134007651186707","99.37799607034945","819.4260690791765",True,True,4,"2024-09-30 18:33:10.275+00"
419,691,"33.47755682343352","25.165182108372953","865.7367121870923",True,False,5,"2024-09-30 18:33:40.3+00"
420,524,"29.8248665301969","72.98807757266448","881.0533092223991",True,False,3,"2024-09-30 18:34:10.31+00"
421,268,"17.732522818324277","85.6111398938377","577.6046714795285",True,True,5,"2024-09-30 18:34:40.335+00"
422,10,"12.405269012803458","20.75288728517457","395.57316336811914",True,True,9,"2024-09-30 18:35:10.36+00"
423,168,"53.749380163775626","81.70557353347378","417.6714224547114",True,False,2,"2024-09-30 18:35:40.38+00"
424,487,"68.56213713364967","12.00347808888802","323.3999042127943",True,True,4,"2024-09-30 18:36:10.404+00"
425,120,"17.1535237625298","61.98196363219684","888.312086419891",False,False,3,"2024-09-30 18:36:40.428+00"
426,887,"-26.458212981691062","15.318118098299083","422.48755534980285",True,True,8,"2024-09-30 18:37:10.453+00"
427,787,"56.16650496799248","86.49011689462107","1077.1704558881156",False,True,7,"2024-09-30 18:37:40.477+00"
428,29,"66.55628746819826","51.27122840543341","316.7705879179625",True,False,2,"2024-09-30 18:38:10.5+00"
429,691,"-32.94183343586306","77.8386401829092","1045.9893373885348",False,False,6,"2024-09-30 18:38:40.5+00"
430,733,"58.098336423951025","19.76530911222556","1042.706212338273",False,False,8,"2024-09-30 18:39:10.525+00"
431,106,"39.30885819394854","21.25973173011426","416.04372901264634",True,False,5,"2024-09-30 18:39:40.54+00"
432,891,"69.75375320438461","70.36854671324251","853.366555997922",True,False,6,"2024-09-30 18:40:10.563+00"
433,100,"70.65653581766716","61.78361651076478","851.7744824814483",True,True,4,"2024-09-30 18:40:40.589+00"
434,503,"-38.95858613451191","9.152917961167727","379.78754519179085",True,False,2,"2024-09-30 18:41:10.611+00"
435,970,"63.51538713556701","92.33746291797758","605.7741516338681",True,True,8,"2024-09-30 18:41:40.635+00"
436,894,"82.16547056101362","80.39866575675936","477.1363315360526",True,True,4,"2024-09-30 18:42:10.66+00"
437,333,"71.54150786182562","14.392692760207492","433.31336160025205",False,False,7,"2024-09-30 18:42:40.683+00"
438,27,"-31.980763245836563","46.26582119883456","568.3420374087293",True,True,6,"2024-09-30 18:43:10.709+00"
439,897,"11.835091404234426","73.91219397099704","853.2100104159393",False,False,4,"2024-09-30 18:43:40.734+00"
440,900,"79.56087429567816","69.00707060576627","719.1158065251797",True,False,5,"2024-09-30 18:44:10.758+00"
441,753,"-29.8349174303272","5.542739043471334","910.0060320731232",True,True,5,"2024-09-30 18:44:40.781+00"
442,663,"9.98365468572419","92.11244771254007","643.0775524519728",False,True,4,"2024-09-30 18:45:10.806+00"
443,998,"23.362243360179313","35.69592402653448","559.6610582240617",False,True,8,"2024-09-30 18:45:40.82+00"
444,720,"-1.1773926308856417","49.40410283667873","984.2185896013012",False,True,7,"2024-09-30 18:46:10.845+00"
445,511,"1.7105395153793381","75.61764619439919","966.888738282971",False,True,6,"2024-09-30 18:46:40.87+00"
446,336,"10.583253131169847","24.94750080385886","823.0837818795436",True,True,8,"2024-09-30 18:47:10.894+00"
447,592,"23.000854812302165","99.1392482466827","353.6145619660077",True,True,8,"2024-09-30 18:47:40.919+00"
448,877,"71.76307353329776","84.44111233956394","528.5053692065771",True,False,2,"2024-09-30 18:48:10.943+00"
449,782,"52.719748593923654","56.14895755238618","392.4281298382157",False,True,5,"2024-09-30 18:48:40.967+00"
450,764,"57.768456664084766","5.646103296555238","448.7255013913119",False,True,5,"2024-09-30 18:49:10.991+00"
451,964,"56.972923153494406","74.70625084395715","903.1686517023442",False,False,3,"2024-09-30 18:49:41.01+00"
452,637,"13.132411270127577","36.54783582699077","392.0815632330699",False,False,4,"2024-09-30 18:50:11.035+00"
453,607,"32.91146155247702","71.15332729281938","365.25451823275785",False,False,2,"2024-09-30 18:50:41.058+00"
454,724,"-23.91233766002209","51.03328336892432","726.8180052793584",True,False,7,"2024-09-30 18:51:11.083+00"
455,896,"-34.344992485356684","50.78769223103552","376.84159913112205",True,False,6,"2024-09-30 18:51:41.106+00"
456,643,"-4.718647376969912","51.898234167234534","407.352441094881",False,True,6,"2024-09-30 18:52:11.131+00"
457,672,"-34.72279845502748","78.75279688717856","615.7757425121417",False,False,2,"2024-09-30 18:52:41.157+00"
458,564,"-12.144785400653717","21.275400436626015","1030.2063848149032",True,False,8,"2024-09-30 18:53:11.18+00"
459,207,"14.19803764656048","62.27966259701905","447.9998464880149",True,False,3,"2024-09-30 18:53:41.204+00"
460,598,"43.57740966462326","42.843512595854925","1036.5384270292889",False,True,7,"2024-09-30 18:54:11.228+00"
461,13,"-17.246717977575173","43.17854955628886","596.7432137188523",True,True,6,"2024-09-30 18:54:41.253+00"
462,90,"-3.2371693893372893","7.99082859130511","924.0180583920938",True,True,7,"2024-09-30 18:55:11.276+00"
463,943,"-31.5758929567286","30.72131518676602","1002.9812570912068",True,False,5,"2024-09-30 18:55:41.301+00"
464,660,"79.18706998973546","52.17968023965132","739.054774474454",False,False,2,"2024-09-30 18:56:11.325+00"
465,994,"42.125667833126855","24.06185180907596","395.61706006073564",True,False,4,"2024-09-30 18:56:41.35+00"
466,933,"-32.09868020141101","36.054440121162216","1026.5442505894785",False,False,6,"2024-09-30 18:57:11.351+00"
467,5,"23.39565185979221","31.432475452145404","1085.9442024264256",False,True,6,"2024-09-30 18:57:41.365+00"
468,69,"75.15135161547698","55.72026317154204","435.27596526737466",False,False,3,"2024-09-30 18:58:11.391+00"
469,66,"62.03728893561035","58.661226495249316","963.6709759173517",False,False,5,"2024-09-30 18:58:41.415+00"
470,799,"-10.051579721012331","68.4330743913645","994.5558831671965",True,True,1,"2024-09-30 18:59:11.438+00"
471,976,"32.48977416555711","57.99891894439981","700.9021283218772",True,True,8,"2024-09-30 18:59:41.463+00"
472,277,"36.38867290762427","23.404024670324517","739.02475085214",False,True,2,"2024-09-30 19:00:11.481+00"
473,811,"-33.641988934713005","76.93657889030038","620.7923588683931",False,True,6,"2024-09-30 19:00:41.505+00"
474,94,"72.11959100598465","48.358339530624136","743.7510551225544",False,False,2,"2024-09-30 19:01:11.529+00"
475,587,"0.007709097007790433","38.58379879482603","591.3590841314758",True,False,5,"2024-09-30 19:01:41.552+00"
476,971,"-35.140231608195755","99.25385737009921","770.6149491693923",True,True,5,"2024-09-30 19:02:11.576+00"
477,495,"-17.375524482118312","37.65131486147102","840.0443922362632",False,False,1,"2024-09-30 19:02:41.6+00"
478,699,"29.63691351404846","99.80474552706052","700.2538625284997",False,True,5,"2024-09-30 19:03:11.624+00"
479,978,"-29.14713552169428","15.719375512548694","963.4275355554314",False,False,1,"2024-09-30 19:03:41.648+00"
480,606,"5.720350548503156","58.24295726997868","1056.3232640719384",True,True,6,"2024-09-30 19:04:11.67+00"
481,344,"52.790744940189214","89.59797683379331","388.277366536931",True,True,8,"2024-09-30 19:04:41.695+00"
482,882,"-35.68842308958236","82.947683345619","843.1909029812607",True,False,5,"2024-09-30 19:05:11.72+00"
483,2,"54.562958507619896","25.050467340722538","588.5529390960703",True,True,9,"2024-09-30 19:05:41.743+00"
484,260,"4.097347758965981","88.25068448261976","968.7252455767922",True,True,7,"2024-09-30 19:06:11.769+00"
485,419,"-13.323048463997644","60.2777572392726","1038.3679630853894",False,False,4,"2024-09-30 19:06:41.792+00"
486,338,"84.63514486730337","84.8965221355112","742.5219221244984",True,True,7,"2024-09-30 19:07:11.816+00"
487,524,"80.82376741617371","1.737337563019703","1019.0015871368971",False,True,2,"2024-09-30 19:07:41.84+00"
488,937,"-30.17976354375564","3.918694919279342","633.1954436549031",True,True,1,"2024-09-30 19:08:11.863+00"
489,217,"62.442397057525554","50.62872646473331","355.90632025075325",True,True,5,"2024-09-30 19:08:41.887+00"
490,354,"54.90923470195689","25.805137717602733","374.0531533524374",True,True,5,"2024-09-30 19:09:11.909+00"
491,176,"-25.20751750297142","69.39912456811965","776.7178741953205",False,True,8,"2024-09-30 19:09:41.934+00"
492,691,"9.951570426339295","95.84392598330764","437.48023246797027",False,True,1,"2024-09-30 19:10:11.957+00"
493,679,"18.28104702854639","77.33535894503531","949.4218340004755",True,False,8,"2024-09-30 19:10:41.983+00"
494,865,"24.138289255474376","0.678173941668403","497.38547720343024",True,False,6,"2024-09-30 19:11:12.006+00"
495,342,"8.326219345118574","7.821764208319837","626.0355109962253",False,False,4,"2024-09-30 19:11:42.03+00"
496,582,"-4.760667967242327","40.17982182267181","620.4570086621152",False,False,8,"2024-09-30 19:12:12.055+00"
497,256,"80.01216877899265","2.3414693855525748","368.1265734061757",False,False,9,"2024-09-30 19:12:42.079+00"
498,429,"-8.05829078334299","35.45553018171581","418.51980621530043",False,False,6,"2024-09-30 19:13:12.103+00"
499,651,"12.010466692767018","57.56410784233255","472.20876766720767",True,False,7,"2024-09-30 19:13:42.129+00"
500,156,"11.463901572614603","1.580396779732185","1072.9892351507083",True,False,5,"2024-09-30 19:14:12.152+00"
501,155,"-24.475101698492253","99.47352147485556","590.0503865413095",False,True,4,"2024-09-30 19:14:42.177+00"
502,1005,"-18.328473215360482","12.648975455166456","629.272498699312",False,True,7,"2024-09-30 19:15:12.209+00"
503,759,"51.13584086162754","12.436438747874522","428.61161691359314",True,True,8,"2024-09-30 19:15:42.224+00"
504,934,"-2.610327057875608","12.32279216105514","393.9168263527481",False,True,4,"2024-09-30 19:16:12.249+00"
505,5,"73.01490227073863","3.72965260704774","540.5465729563532",True,True,4,"2024-09-30 19:16:42.269+00"
506,609,"23.82032114769509","76.23517335476832","484.5426062367279",True,False,5,"2024-09-30 19:17:12.295+00"
507,246,"-23.437260995250224","91.28589583438567","379.2039696167046",False,False,5,"2024-09-30 19:17:42.31+00"
508,608,"-24.092834953211927","33.02918579903782","839.8807379865727",False,False,5,"2024-09-30 19:18:12.336+00"
509,28,"9.995033143697796","80.54433685469053","433.56776346887216",True,True,1,"2024-09-30 19:18:42.36+00"
510,486,"-10.560114765796929","44.848635382807764","346.5155841671004",True,False,6,"2024-09-30 19:19:12.384+00"
511,25,"78.57752996950147","50.71616719305443","345.53522975125526",True,False,4,"2024-09-30 19:19:42.407+00"
512,102,"10.726876981634085","87.1916369201379","436.81865450764724",False,True,5,"2024-09-30 19:20:12.428+00"
